,BEARING,mean_iwp,std_iwp,freq_iwp,mean_ted,std_ted,freq_ted,mean_species,std_species,freq_species,in_out,island,species,population_status,hum_pop,distant_hum_pop,group
2274,50,232231.2855,67432.20126,368197,0.104936604,0.259392195,293159,11.76441125,9.478176104,1562175,0,PHR,CCA,0,0,0,12
2275,60,184883.3609,51494.73879,329229,0.140762029,0.36354612,258299,9.288864555,7.429118277,1428516,0,PHR,CCA,0,0,0,12
2276,70,142383.2824,27580.63244,301211,0.185410686,0.494386222,225761,7.167589821,5.890362486,1334196,0,PHR,CCA,0,0,0,12
2277,80,112916.628,12560.53832,305240,0.215268907,0.529057288,201430,5.195420417,4.530565231,1357398,0,PHR,CCA,0,0,0,12
2278,90,94368.82217,10839.08008,287058,0.286042961,0.627664488,194193,4.321123392,4.046595636,1309779,0,PHR,CCA,0,0,0,12
2279,100,79171.10591,13159.56176,248931,0.44292029,0.926907529,180782,3.786303823,4.051181275,1173906,0,PHR,CCA,0,0,0,12
2280,110,68405.03191,11841.11577,219244,0.538071397,1.125868841,162834,3.387256907,3.986605936,1047069,0,PHR,CCA,0,0,0,12
2281,120,62231.33131,11462.65909,201605,0.639110607,1.335782583,150044,3.0419918,3.940983121,972054,0,PHR,CCA,0,0,0,12
2282,130,58038.38397,12738.48275,191475,0.665429125,1.373410069,140866,2.768001503,3.962113657,946575,0,PHR,CCA,0,0,0,12
2283,140,55680.79903,15452.1875,187518,0.675114187,1.405029101,135871,2.645266378,4.001552763,948924,0,PHR,CCA,0,0,0,12
2284,150,55270.59579,19861.08611,190680,0.671102017,1.373653661,134136,2.67898931,4.179979965,989505,0,PHR,CCA,0,0,0,12
2285,160,56185.59828,25151.10964,199025,0.626655216,1.240894727,132872,2.772552068,4.464725206,1055223,0,PHR,CCA,0,0,0,12
2286,170,57066.56467,30257.08451,212176,0.552648898,1.053265869,128206,3.048019284,4.899998847,1164663,0,PHR,CCA,0,0,0,12
2287,180,58478.85456,35641.58905,225061,0.463623652,0.762329289,130067,3.428388863,5.483647451,1325223,0,PHR,CCA,0,0,0,12
2288,190,60939.56982,43766.68045,232782,0.434800275,0.684886194,142539,4.047199244,6.380711879,1507500,0,PHR,CCA,0,0,0,12
2289,200,70269.69589,57993.11068,261265,0.430293853,0.697098353,170679,5.132889252,7.927393594,1813212,0,PHR,CCA,0,0,0,12
2290,210,94268.0131,78170.65087,335596,0.457269249,0.78887398,217824,6.293736289,9.260324809,2237832,0,PHR,CCA,0,0,0,12
2291,220,133113.0546,83270.638,474653,0.579629228,1.19467895,276290,8.143353164,10.86518375,2438010,0,PHR,CCA,0,0,0,12
2292,230,165665.8207,63170.43049,599605,0.656046768,1.454020143,333512,11.98897568,12.62608067,2131236,0,PHR,CCA,0,0,0,12
2293,240,195547.2807,39230.86387,628290,0.65266726,1.471088715,353294,17.08167331,13.92237835,1724652,0,PHR,CCA,0,0,0,12
2294,250,222945.2817,23243.74061,540438,0.616077719,1.347186196,335764,21.46283718,14.7939619,1225755,0,PHR,CCA,0,0,0,12
2295,260,240105.8784,12215.89952,433691,0.491071324,1.052522002,295515,24.41653813,12.50299409,773784,1,PHR,CCA,0,0,0,12
2296,270,246967.3668,4337.634883,340128,0.350465206,0.756610181,238104,25.20435751,10.63099018,625851,1,PHR,CCA,0,0,0,12
2297,280,250161.0208,3920.313881,255451,0.2917785,0.658313921,195981,24.46455032,11.91082056,561447,1,PHR,CCA,0,0,0,12
2298,290,253266.3138,4705.744872,217279,0.253039954,0.584567476,164807,25.65912278,11.88529493,529065,1,PHR,CCA,0,0,0,12
2299,300,256290.0427,5768.024855,190741,0.206501579,0.49176931,138518,25.95894927,12.1953748,491706,1,PHR,CCA,0,0,0,12
2300,310,258957.2572,6859.019609,169551,0.191775202,0.456112973,122273,25.89403645,12.16206458,453645,1,PHR,CCA,0,0,0,12
2301,320,261604.5068,8129.493816,164126,0.17549855,0.418257855,115571,25.94727532,12.61802713,436860,1,PHR,CCA,0,0,0,12
2302,330,264456.7389,9801.07433,166498,0.14295159,0.36598374,114175,25.67818505,12.74424845,463185,1,PHR,CCA,0,0,0,12
2303,340,267530.3785,11627.60256,176002,0.11700308,0.306802764,118147,24.88002804,12.69494895,514665,1,PHR,CCA,0,0,0,12
2304,350,270734.1717,13464.26806,193458,0.109822686,0.287766601,130734,23.43414738,12.92026525,596340,1,PHR,CCA,0,0,0,12
2305,0,273563.0155,14745.13456,222542,0.108875184,0.285913349,156317,17.85012759,14.7587756,732807,1,PHR,CORAL,0,0,0,12
2306,10,274550.3786,18497.5521,265051,0.116286926,0.282066004,197497,17.02479632,14.12802263,926766,1,PHR,CORAL,0,0,0,12
2307,20,266619.4027,38429.35549,321844,0.113301249,0.263120138,244865,16.87362013,14.215802,1128951,1,PHR,CORAL,0,0,0,12
2308,30,261668.2132,48210.32991,377996,0.099920994,0.221719144,306006,17.24625602,14.68091426,1365021,1,PHR,CORAL,0,0,0,12
2309,40,257463.683,56753.1782,391612,0.091326447,0.213145752,332954,17.36622879,14.8303066,1568997,1,PHR,CORAL,0,0,0,12
2310,50,232231.2855,67432.20126,368197,0.104936604,0.259392195,293159,15.89563174,12.80575206,1562175,0,PHR,CORAL,0,0,0,12
2311,60,184883.3609,51494.73879,329229,0.140762029,0.36354612,258299,12.72048754,9.398185147,1428516,0,PHR,CORAL,0,0,0,12
2312,70,142383.2824,27580.63244,301211,0.185410686,0.494386222,225761,10.01101146,7.306390597,1334196,0,PHR,CORAL,0,0,0,12
2313,80,112916.628,12560.53832,305240,0.215268907,0.529057288,201430,8.338189466,6.195440332,1357398,0,PHR,CORAL,0,0,0,12
2314,90,94368.82217,10839.08008,287058,0.286042961,0.627664488,194193,6.857406949,5.191818048,1309779,0,PHR,CORAL,0,0,0,12
2315,100,79171.10591,13159.56176,248931,0.44292029,0.926907529,180782,5.567659266,5.096540051,1173906,0,PHR,CORAL,0,0,0,12
2316,110,68405.03191,11841.11577,219244,0.538071397,1.125868841,162834,4.759763296,4.953941056,1047069,0,PHR,CORAL,0,0,0,12
2317,120,62231.33131,11462.65909,201605,0.639110607,1.335782583,150044,4.293704783,4.858072506,972054,0,PHR,CORAL,0,0,0,12
2318,130,58038.38397,12738.48275,191475,0.665429125,1.373410069,140866,3.954813431,5.044384251,946575,0,PHR,CORAL,0,0,0,12
2319,140,55680.79903,15452.1875,187518,0.675114187,1.405029101,135871,3.873692148,5.258648269,948924,0,PHR,CORAL,0,0,0,12
2320,150,55270.59579,19861.08611,190680,0.671102017,1.373653661,134136,4.0863068,5.590039888,989505,0,PHR,CORAL,0,0,0,12
2321,160,56185.59828,25151.10964,199025,0.626655216,1.240894727,132872,4.318491193,5.986982904,1055223,0,PHR,CORAL,0,0,0,12
2322,170,57066.56467,30257.08451,212176,0.552648898,1.053265869,128206,4.836998931,6.618920204,1164663,0,PHR,CORAL,0,0,0,12
2323,180,58478.85456,35641.58905,225061,0.463623652,0.762329289,130067,5.6764993,7.541059524,1325223,0,PHR,CORAL,0,0,0,12
2324,190,60939.56982,43766.68045,232782,0.434800275,0.684886194,142539,6.908612025,9.000496434,1507500,0,PHR,CORAL,0,0,0,12
2325,200,70269.69589,57993.11068,261265,0.430293853,0.697098353,170679,8.788899666,10.96288197,1813212,0,PHR,CORAL,0,0,0,12
2326,210,94268.0131,78170.65087,335596,0.457269249,0.78887398,217824,10.64732976,12.14513931,2237832,0,PHR,CORAL,0,0,0,12
2327,220,133113.0546,83270.638,474653,0.579629228,1.19467895,276290,12.61701504,12.36207668,2438010,0,PHR,CORAL,0,0,0,12
2328,230,165665.8207,63170.43049,599605,0.656046768,1.454020143,333512,14.62406766,12.51770772,2131236,0,PHR,CORAL,0,0,0,12
2329,240,195547.2807,39230.86387,628290,0.65266726,1.471088715,353294,15.60207759,11.56209748,1724652,0,PHR,CORAL,0,0,0,12
2330,250,222945.2817,23243.74061,540438,0.616077719,1.347186196,335764,14.77647196,9.960500247,1225755,0,PHR,CORAL,0,0,0,12
2331,260,240105.8784,12215.89952,433691,0.491071324,1.052522002,295515,13.42769692,7.662629498,773784,0,PHR,CORAL,0,0,0,12
2332,270,246967.3668,4337.634883,340128,0.350465206,0.756610181,238104,11.77113214,6.243849695,625851,0,PHR,CORAL,0,0,0,12
2333,280,250161.0208,3920.313881,255451,0.2917785,0.658313921,195981,11.16849453,6.680543686,561447,0,PHR,CORAL,0,0,0,12
2334,290,253266.3138,4705.744872,217279,0.253039954,0.584567476,164807,12.22722683,7.612712122,529065,0,PHR,CORAL,0,0,0,12
2335,300,256290.0427,5768.024855,190741,0.206501579,0.49176931,138518,13.50876324,9.064998667,491706,0,PHR,CORAL,0,0,0,12
2336,310,258957.2572,6859.019609,169551,0.191775202,0.456112973,122273,14.02557405,9.804184482,453645,0,PHR,CORAL,0,0,0,12
2337,320,261604.5068,8129.493816,164126,0.17549855,0.418257855,115571,14.2410456,10.81439173,436860,0,PHR,CORAL,0,0,0,12
2338,330,264456.7389,9801.07433,166498,0.14295159,0.36598374,114175,14.79533446,11.64375485,463185,0,PHR,CORAL,0,0,0,12
2339,340,267530.3785,11627.60256,176002,0.11700308,0.306802764,118147,16.17571439,12.79564779,514665,1,PHR,CORAL,0,0,0,12
2340,350,270734.1717,13464.26806,193458,0.109822686,0.287766601,130734,17.53948368,14.4689787,596340,1,PHR,CORAL,0,0,0,12
2341,0,273563.0155,14745.13456,222542,0.108875184,0.285913349,156317,22.35672679,10.62784281,732807,0,PHR,MACROALGAE,0,0,0,12
2342,10,274550.3786,18497.5521,265051,0.116286926,0.282066004,197497,22.98709386,11.26379486,926766,0,PHR,MACROALGAE,0,0,0,12
2343,20,266619.4027,38429.35549,321844,0.113301249,0.263120138,244865,23.49696193,11.42857374,1128951,0,PHR,MACROALGAE,0,0,0,12
2344,30,261668.2132,48210.32991,377996,0.099920994,0.221719144,306006,24.30573729,11.87864804,1365021,0,PHR,MACROALGAE,0,0,0,12
2345,40,257463.683,56753.1782,391612,0.091326447,0.213145752,332954,25.26449515,12.54658072,1568997,0,PHR,MACROALGAE,0,0,0,12
2346,50,232231.2855,67432.20126,368197,0.104936604,0.259392195,293159,27.4805043,13.12871729,1562175,0,PHR,MACROALGAE,0,0,0,12
2347,60,184883.3609,51494.73879,329229,0.140762029,0.36354612,258299,31.02873579,13.40245087,1428516,0,PHR,MACROALGAE,0,0,0,12
2348,70,142383.2824,27580.63244,301211,0.185410686,0.494386222,225761,34.39822009,13.44512883,1334196,0,PHR,MACROALGAE,0,0,0,12
2349,80,112916.628,12560.53832,305240,0.215268907,0.529057288,201430,37.05982735,12.83296966,1357398,0,PHR,MACROALGAE,0,0,0,12
2350,90,94368.82217,10839.08008,287058,0.286042961,0.627664488,194193,40.77867207,13.52580163,1309779,0,PHR,MACROALGAE,0,0,0,12
2351,100,79171.10591,13159.56176,248931,0.44292029,0.926907529,180782,45.98366594,15.09078611,1173906,0,PHR,MACROALGAE,0,0,0,12
2352,110,68405.03191,11841.11577,219244,0.538071397,1.125868841,162834,49.78714959,16.50956984,1047069,0,PHR,MACROALGAE,0,0,0,12
2353,120,62231.33131,11462.65909,201605,0.639110607,1.335782583,150044,53.04014444,17.77076443,972054,1,PHR,MACROALGAE,0,0,0,12
2354,130,58038.38397,12738.48275,191475,0.665429125,1.373410069,140866,55.72616179,19.03527812,946575,1,PHR,MACROALGAE,0,0,0,12
2355,140,55680.79903,15452.1875,187518,0.675114187,1.405029101,135871,57.12665913,20.1356724,948924,1,PHR,MACROALGAE,0,0,0,12
2356,150,55270.59579,19861.08611,190680,0.671102017,1.373653661,134136,58.15432622,21.17576679,989505,1,PHR,MACROALGAE,0,0,0,12
2357,160,56185.59828,25151.10964,199025,0.626655216,1.240894727,132872,58.59488559,21.92866643,1055223,1,PHR,MACROALGAE,0,0,0,12
2358,170,57066.56467,30257.08451,212176,0.552648898,1.053265869,128206,58.38910897,22.7135124,1164663,1,PHR,MACROALGAE,0,0,0,12
2359,180,58478.85456,35641.58905,225061,0.463623652,0.762329289,130067,58.04345915,23.60814539,1325223,1,PHR,MACROALGAE,0,0,0,12
2360,190,60939.56982,43766.68045,232782,0.434800275,0.684886194,142539,57.32693791,24.16967309,1507500,1,PHR,MACROALGAE,0,0,0,12
2361,200,70269.69589,57993.11068,261265,0.430293853,0.697098353,170679,53.97052852,26.3278318,1813212,1,PHR,MACROALGAE,0,0,0,12
2362,210,94268.0131,78170.65087,335596,0.457269249,0.78887398,217824,49.89760596,27.5381446,2237832,0,PHR,MACROALGAE,0,0,0,12
2363,220,133113.0546,83270.638,474653,0.579629228,1.19467895,276290,44.80460759,26.42427913,2438010,0,PHR,MACROALGAE,0,0,0,12
2364,230,165665.8207,63170.43049,599605,0.656046768,1.454020143,333512,37.35679641,22.5934982,2131236,0,PHR,MACROALGAE,0,0,0,12
2365,240,195547.2807,39230.86387,628290,0.65266726,1.471088715,353294,30.53248291,17.07803069,1724652,0,PHR,MACROALGAE,0,0,0,12
2366,250,222945.2817,23243.74061,540438,0.616077719,1.347186196,335764,27.29843522,13.9465009,1225755,0,PHR,MACROALGAE,0,0,0,12
2367,260,240105.8784,12215.89952,433691,0.491071324,1.052522002,295515,25.64049621,10.97662456,773784,0,PHR,MACROALGAE,0,0,0,12
2368,270,246967.3668,4337.634883,340128,0.350465206,0.756610181,238104,24.77400524,9.617544487,625851,0,PHR,MACROALGAE,0,0,0,12
2369,280,250161.0208,3920.313881,255451,0.2917785,0.658313921,195981,24.46131643,9.779205585,561447,0,PHR,MACROALGAE,0,0,0,12
2370,290,253266.3138,4705.744872,217279,0.253039954,0.584567476,164807,24.14202424,10.05483041,529065,0,PHR,MACROALGAE,0,0,0,12
2371,300,256290.0427,5768.024855,190741,0.206501579,0.49176931,138518,23.17737148,10.13497385,491706,0,PHR,MACROALGAE,0,0,0,12
2372,310,258957.2572,6859.019609,169551,0.191775202,0.456112973,122273,22.41335291,9.665353494,453645,0,PHR,MACROALGAE,0,0,0,12
2373,320,261604.5068,8129.493816,164126,0.17549855,0.418257855,115571,22.45248696,9.950758922,436860,0,PHR,MACROALGAE,0,0,0,12
2374,330,264456.7389,9801.07433,166498,0.14295159,0.36598374,114175,22.62532936,10.02816136,463185,0,PHR,MACROALGAE,0,0,0,12
2375,340,267530.3785,11627.60256,176002,0.11700308,0.306802764,118147,22.30087004,10.05525071,514665,0,PHR,MACROALGAE,0,0,0,12
2376,350,270734.1717,13464.26806,193458,0.109822686,0.287766601,130734,22.15033045,10.24506019,596340,0,PHR,MACROALGAE,0,0,0,12
2377,0,73764.41576,26824.6582,51120,2.577769413,2.39560018,6235,53.74431671,13.61011321,855280,0,ROS,CCA,0,0,1143,4
2378,10,77096.93683,26106.56892,51660,2.171583821,1.917113355,6754,53.84271109,13.3678399,883980,0,ROS,CCA,0,0,1143,4
2379,20,78958.52634,24906.99474,48214,1.812490212,1.465719838,6696,54.03126304,12.86700872,867610,0,ROS,CCA,0,0,1143,4
2380,30,79855.40885,23940.68977,44911,1.765578611,1.463003483,6310,54.11653127,12.38539265,832830,1,ROS,CCA,0,0,1143,4
2381,40,81682.13302,23144.71722,42958,1.785249893,1.6269651,5721,53.78789326,11.79094814,807740,0,ROS,CCA,0,0,1143,4
2382,50,86198.92611,23674.33979,38708,1.914771846,1.799650086,5131,53.05698359,10.84788198,763150,0,ROS,CCA,0,0,1143,4
2383,60,101817.7358,27545.56943,36612,2.054516165,2.057440335,5499,52.43288564,10.06244816,720240,0,ROS,CCA,0,0,1143,4
2384,70,109285.7732,21400.34046,42363,2.159557255,2.292565096,6453,52.14810165,10.18053687,851110,0,ROS,CCA,0,0,1143,4
2385,80,111340.7876,19702.90052,46667,2.164371904,2.573811804,7103,51.68240413,10.42651393,944630,0,ROS,CCA,0,0,1143,4
2386,90,117365.7775,17780.84128,52146,2.53797743,2.874560791,7862,50.61785583,11.34242996,1030960,0,ROS,CCA,0,0,1143,4
2387,100,139748.7116,27962.43084,54128,3.523791423,3.321689055,7243,49.34810085,12.58461976,1056410,0,ROS,CCA,0,0,1143,4
2388,110,146463.5281,24076.45028,47683,4.71409402,3.634292629,6204,48.25037695,13.88107905,980770,0,ROS,CCA,0,0,1143,4
2389,120,147176.8605,20610.44584,42159,6.027222651,3.707731473,5113,47.64069661,14.95124452,923770,0,ROS,CCA,0,0,1143,4
2390,130,147458.7751,18559.20289,36184,6.298305718,3.650245432,4584,47.813814,16.08527769,879620,0,ROS,CCA,0,0,1143,4
2391,140,148671.0033,16062.19864,26964,6.75760513,3.48237405,4368,50.31366082,17.38776504,772370,0,ROS,CCA,0,0,1143,4
2392,150,145319.2378,15606.76573,27356,7.320878609,3.356464512,4083,51.63987916,17.93670623,772170,0,ROS,CCA,0,0,1143,4
2393,160,139586.218,18936.90082,28517,7.217615611,3.334661011,4020,51.56483772,17.9783247,778720,0,ROS,CCA,0,0,1143,4
2394,170,137389.4419,19746.87262,27123,7.575564719,3.168254021,4600,51.97142531,18.08925821,772550,0,ROS,CCA,0,0,1143,4
2395,180,135547.3625,20630.21967,25991,8.109990212,3.100333405,4237,52.97960552,18.32327025,785130,0,ROS,CCA,0,0,1143,4
2396,190,133172.9225,20512.56044,29679,8.088423712,3.100355163,4466,53.72481901,18.02711536,772630,0,ROS,CCA,0,0,1143,4
2397,200,127583.9359,18101.23488,32819,8.201209683,2.9275395,4447,52.90610648,17.74090092,739080,0,ROS,CCA,0,0,1143,4
2398,210,123474.4689,15259.92241,35303,7.644935602,2.835230259,4368,51.68965748,17.39938292,729300,0,ROS,CCA,0,0,1143,4
2399,220,120493.967,12974.50998,37802,7.298153144,2.976232566,4179,51.33590345,17.41136187,731940,0,ROS,CCA,0,0,1143,4
2400,230,119072.6052,14224.36124,40337,6.819743415,3.342841734,3832,50.66586518,16.79102581,702450,0,ROS,CCA,0,0,1143,4
2401,240,110638.8239,17858.12568,42435,6.732070791,3.565434498,3832,50.03300381,15.52995351,654290,0,ROS,CCA,0,0,1143,4
2402,250,104824.4159,20690.57225,48662,6.879929416,3.51855328,4307,50.18339506,15.63469589,745500,0,ROS,CCA,0,0,1143,4
2403,260,99258.63292,22591.89398,52646,7.17472416,3.738853787,4529,51.04144093,15.24776778,796390,0,ROS,CCA,0,0,1143,4
2404,270,93325.10357,21526.3142,55484,7.753241839,3.702437209,5074,52.74794172,15.12778715,830910,0,ROS,CCA,0,0,1143,4
2405,280,80554.17979,21281.96941,55644,7.708400368,3.75977074,5902,54.68630223,15.56485467,869650,1,ROS,CCA,0,0,1143,4
2406,290,68517.49925,25082.77568,53315,7.171920264,3.87173734,6035,55.26411542,15.66565415,875610,1,ROS,CCA,0,0,1143,4
2407,300,62208.75294,24763.46804,49917,5.846056153,4.072460032,5790,54.50186138,15.66486546,808250,1,ROS,CCA,0,0,1143,4
2408,310,58915.54049,24039.85616,45445,5.681504635,4.081500167,5393,53.07302811,16.25923,709230,0,ROS,CCA,0,0,1143,4
2409,320,51627.23298,20149.5648,38137,5.078090338,3.786099681,4707,52.86848953,15.43760835,615970,0,ROS,CCA,0,0,1143,4
2410,330,59313.34836,24322.07119,42367,3.900032724,3.525101405,5076,53.08193286,14.66517913,707910,0,ROS,CCA,0,0,1143,4
2411,340,67671.63284,27021.98678,46834,3.586519995,3.292454097,5058,53.67493972,14.21913188,789010,0,ROS,CCA,0,0,1143,4
2412,350,71259.65113,27015.811,48473,3.141280468,2.93132884,5306,53.45562588,13.91056987,809000,0,ROS,CCA,0,0,1143,4
2413,0,73764.41576,26824.6582,51120,2.577769413,2.39560018,6235,17.08306519,9.407950101,855280,0,ROS,CORAL,0,0,1143,4
2414,10,77096.93683,26106.56892,51660,2.171583821,1.917113355,6754,17.2263091,9.494697033,883980,0,ROS,CORAL,0,0,1143,4
2415,20,78958.52634,24906.99474,48214,1.812490212,1.465719838,6696,17.31702711,9.504254285,867610,0,ROS,CORAL,0,0,1143,4
2416,30,79855.40885,23940.68977,44911,1.765578611,1.463003483,6310,17.77199161,9.563022004,832830,0,ROS,CORAL,0,0,1143,4
2417,40,81682.13302,23144.71722,42958,1.785249893,1.6269651,5721,18.61465731,9.59058162,807740,0,ROS,CORAL,0,0,1143,4
2418,50,86198.92611,23674.33979,38708,1.914771846,1.799650086,5131,19.7070367,9.620732435,763150,0,ROS,CORAL,0,0,1143,4
2419,60,101817.7358,27545.56943,36612,2.054516165,2.057440335,5499,20.32116696,9.58632343,720240,0,ROS,CORAL,0,0,1143,4
2420,70,109285.7732,21400.34046,42363,2.159557255,2.292565096,6453,21.26812171,9.515206093,851110,0,ROS,CORAL,0,0,1143,4
2421,80,111340.7876,19702.90052,46667,2.164371904,2.573811804,7103,22.7539023,9.675308751,944630,1,ROS,CORAL,0,0,1143,4
2422,90,117365.7775,17780.84128,52146,2.53797743,2.874560791,7862,23.21283716,10.20151309,1030960,1,ROS,CORAL,0,0,1143,4
2423,100,139748.7116,27962.43084,54128,3.523791423,3.321689055,7243,23.10622171,10.51227669,1056410,1,ROS,CORAL,0,0,1143,4
2424,110,146463.5281,24076.45028,47683,4.71409402,3.634292629,6204,22.94052125,10.17012086,980770,1,ROS,CORAL,0,0,1143,4
2425,120,147176.8605,20610.44584,42159,6.027222651,3.707731473,5113,22.8425577,10.10676089,923770,1,ROS,CORAL,0,0,1143,4
2426,130,147458.7751,18559.20289,36184,6.298305718,3.650245432,4584,22.37015407,9.63360954,879620,0,ROS,CORAL,0,0,1143,4
2427,140,148671.0033,16062.19864,26964,6.75760513,3.48237405,4368,21.62011939,8.995769684,772370,0,ROS,CORAL,0,0,1143,4
2428,150,145319.2378,15606.76573,27356,7.320878609,3.356464512,4083,22.0415338,8.942037777,772170,0,ROS,CORAL,0,0,1143,4
2429,160,139586.218,18936.90082,28517,7.217615611,3.334661011,4020,22.2755826,9.285697846,778720,0,ROS,CORAL,0,0,1143,4
2430,170,137389.4419,19746.87262,27123,7.575564719,3.168254021,4600,22.07942428,9.395563161,772550,0,ROS,CORAL,0,0,1143,4
2431,180,135547.3625,20630.21967,25991,8.109990212,3.100333405,4237,21.88532335,9.225582892,785130,0,ROS,CORAL,0,0,1143,4
2432,190,133172.9225,20512.56044,29679,8.088423712,3.100355163,4466,22.03243168,9.343326506,772630,0,ROS,CORAL,0,0,1143,4
2433,200,127583.9359,18101.23488,32819,8.201209683,2.9275395,4447,22.95207236,9.590746577,739080,1,ROS,CORAL,0,0,1143,4
2434,210,123474.4689,15259.92241,35303,7.644935602,2.835230259,4368,22.35309487,9.920912439,729300,0,ROS,CORAL,0,0,1143,4
2435,220,120493.967,12974.50998,37802,7.298153144,2.976232566,4179,21.67031971,9.651657982,731940,0,ROS,CORAL,0,0,1143,4
2436,230,119072.6052,14224.36124,40337,6.819743415,3.342841734,3832,21.65480511,9.490039175,702450,0,ROS,CORAL,0,0,1143,4
2437,240,110638.8239,17858.12568,42435,6.732070791,3.565434498,3832,22.19770403,9.154739033,654290,0,ROS,CORAL,0,0,1143,4
2438,250,104824.4159,20690.57225,48662,6.879929416,3.51855328,4307,21.43642003,8.695539467,745500,0,ROS,CORAL,0,0,1143,4
2439,260,99258.63292,22591.89398,52646,7.17472416,3.738853787,4529,19.51834798,7.902790356,796390,0,ROS,CORAL,0,0,1143,4
2440,270,93325.10357,21526.3142,55484,7.753241839,3.702437209,5074,18.10392466,7.533361352,830910,0,ROS,CORAL,0,0,1143,4
2441,280,80554.17979,21281.96941,55644,7.708400368,3.75977074,5902,17.04137879,7.541055786,869650,0,ROS,CORAL,0,0,1143,4
2442,290,68517.49925,25082.77568,53315,7.171920264,3.87173734,6035,16.04492294,7.641229598,875610,0,ROS,CORAL,0,0,1143,4
